asset_id,request_id,status,source_file,runtime_file,sha256,creator,tool_model,created_at,license,source_url,attribution_required,attribution_text,approved_by,approved_at,integrated_at,replaces_asset_id,notes
VIS-CHR-003-v006-v006,VIS-CHR-003,received,inbox/visual/characters/VIS-CHR-003_eugeo_sprite_sheet_v006.png,,b5305f1d3f1aa610581e018d2ed22de9b913701bcbf07568d152d4256c673640,Mavis/project,procedural-sprite-v006 (Pillow painterly cells),2026-08-07,owned,none,false,,,,,VIS-CHR-003-sprite-sheet-ai-v005,v006 complete 48-frame RGBA sprite package; received only
VIS-CHR-003-v006-v006,VIS-CHR-003,received,inbox/visual/characters/VIS-CHR-003_frames_v006.json,,a3e0a45dcf03e4b6bf5b8b0909def622af39b9a2de030d6629c35ea41d91ebcd,Mavis/project,procedural-sprite-v006 (Pillow painterly cells),2026-08-07,owned,none,false,,,,,VIS-CHR-003-sprite-sheet-ai-v005,v006 complete 48-frame RGBA sprite package; received only
